,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,walkscore,bikescore,transitscore,children,drivers,retired
1910,1910,223352,1135615,1,,309,308039,5049484,2,1,4620887.03,67,2,1,4,2,0,7,0,0,0,,0,0,0,,16.48,13.64,T,T,,,,,,,,,,,,,,,,,16.0,72.0,-1.0,0,2,2
1911,1911,223353,1135615,2,1.0,309,308039,5049484,2,1,4620887.03,70,1,1,4,1,1100,5,308039,5049484,309,4620887.03,308332,5050602,309,4620887.04,16.48,16.24,,T,T,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,16.0,72.0,-1.0,0,2,2
1912,1912,223354,1135615,2,1.0,309,308039,5049484,2,1,4620887.03,70,1,1,4,1,1145,3,308332,5050602,309,4620887.04,308039,5049484,309,4620887.03,16.48,16.24,,,,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,16.0,72.0,-1.0,0,2,2
1913,1913,223663,1135797,1,1.0,309,308468,5052816,4,2,4620889.03,30,2,1,1,1,615,1,308468,5052816,309,4620889.03,298770,5037685,103,4620079.0,29.14,37.08,T,T,T,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1914,1914,223664,1135797,1,1.0,309,308468,5052816,4,2,4620889.03,30,2,1,1,1,1530,3,298770,5037685,103,4620079.0,308468,5052816,309,4620889.03,29.14,37.08,,,,AC,1.0,2.0,2.0,TR,555.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1915,1915,223665,1135797,2,1.0,309,308468,5052816,4,2,4620889.03,32,1,1,1,1,800,1,308468,5052816,309,4620889.03,305184,5045979,302,4620886.02,29.14,28.59,,T,T,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1916,1916,223666,1135797,2,1.0,309,308468,5052816,4,2,4620889.03,32,1,1,1,1,1600,3,305184,5045979,302,4620886.02,308468,5052816,309,4620889.03,29.14,28.59,,,,AC,1.0,2.0,2.0,TR,480.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1917,1917,223667,1135797,3,1.0,309,308468,5052816,4,2,4620889.03,6,1,5,3,1,800,2,308468,5052816,309,4620889.03,308999,5050550,309,4620887.04,29.14,27.04,,T,T,VELO,1.0,2.0,2.0,ET,455.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1918,1918,223668,1135797,3,1.0,309,308468,5052816,4,2,4620889.03,6,1,5,3,1,1535,3,308999,5050550,309,4620887.04,308468,5052816,309,4620889.03,29.14,27.04,,,,VELO,1.0,2.0,2.0,ET,455.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1919,1919,223669,1135797,4,1.0,309,308468,5052816,4,2,4620889.03,7,2,5,3,1,800,2,308468,5052816,309,4620889.03,308999,5050550,309,4620887.04,29.14,28.98,,T,T,VELO,1.0,2.0,2.0,ET,455.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1920,1920,223670,1135797,4,1.0,309,308468,5052816,4,2,4620889.03,7,2,5,3,1,1535,3,308999,5050550,309,4620887.04,308468,5052816,309,4620889.03,29.14,28.98,,,,VELO,1.0,2.0,2.0,ET,455.0,0.0,,1.0,1.0,,1.0,,1.0,,62.0,84.0,-1.0,2,2,0
1921,1921,224406,1136197,1,,309,309672,5051573,2,2,4620888.02,65,1,1,4,2,0,7,0,0,0,,0,0,0,,19.02,18.63,T,T,,,,,,,,,,,,,,,,,37.0,78.0,-1.0,0,2,1
1922,1922,224407,1136197,2,1.0,309,309672,5051573,2,2,4620888.02,65,2,1,2,1,615,1,309672,5051573,309,4620888.02,309573,5033597,308,4620826.14,19.02,15.74,,T,T,AC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,78.0,-1.0,0,2,1
1923,1923,224408,1136197,2,1.0,309,309672,5051573,2,2,4620888.02,65,2,1,2,1,1500,3,309573,5033597,308,4620826.14,309672,5051573,309,4620888.02,19.02,15.74,,,,AC,1.0,2.0,2.0,TR,525.0,0.0,,1.0,1.0,,1.0,,1.0,,37.0,78.0,-1.0,0,2,1
1924,1924,225651,1136992,1,,309,310832,5048357,1,2,4620887.06,70,1,1,4,2,0,7,0,0,0,,0,0,0,,22.42,22.09,T,T,,,,,,,,,,,,,,,,,17.0,65.0,-1.0,0,1,1
1925,1925,226143,1137309,1,1.0,309,308476,5053578,2,2,4620889.03,56,2,1,1,1,730,1,308476,5053578,309,4620889.03,309764,5060293,532,4620904.05,21.38,20.44,T,T,T,AC,1.0,2.0,2.0,TR,510.0,0.0,,1.0,1.0,,1.0,,1.0,,25.0,78.0,-1.0,0,2,0
