cor_id	cor_weight	cor_coordinates
557	598.5899999999999	LINESTRING(307424.47697754094 5044860.452706348, 307441.34313610743 5044957.690268944)
558	596.5300000000001	LINESTRING(307140.237478546 5040709.394538128, 307138.6027833777 5040610.379796332)
559	596.31	LINESTRING(307766.69793815084 5048814.985400539, 307835.85139152047 5048885.7962799175)
560	595.5699999999999	LINESTRING(303885.22409717407 5044682.769418175, 303818.4711772913 5044609.554239949)
561	594.3100000000001	LINESTRING(304763.2111713796 5041736.184812989, 304861.9411013634 5041745.468875801)
562	591.8699999999999	LINESTRING(300493.6378961344 5040609.209847486, 300422.0719998292 5040541.263695722)
563	591.58	LINESTRING(304373.02536626795 5041676.857964697, 304471.88556712575 5041688.206460844)
564	590.78	LINESTRING(308398.18789348705 5048678.523787528, 308409.5552041434 5048776.862088289)
565	589.8700000000001	LINESTRING(309059.8340183673 5049658.275245251, 309073.11921093485 5049756.087658184)
566	589.7799999999999	LINESTRING(308982.06110914046 5047544.125552004, 308981.267238556 5047445.426793659)
567	589.7799999999999	LINESTRING(308981.267238556 5047445.426793659, 308980.4733679715 5047346.728035312)
568	589.7799999999999	LINESTRING(308976.85589226475 5047263.098518332, 308976.06202168035 5047164.3997599855)
569	589.2699999999999	LINESTRING(306363.39418179804 5046527.13400331, 306435.3093791505 5046595.530453886)
570	589.1000000000001	LINESTRING(306859.9790956905 5040849.160663802, 306854.4576177134 5040948.116937679)
571	587.81	LINESTRING(307335.2652090804 5039469.581974572, 307334.8665057772 5039568.730851439)
572	587.37	LINESTRING(307308.5493092471 5048307.822615348, 307377.4976337646 5048378.843283469)
573	586.63	LINESTRING(307382.8573844218 5039672.212729096, 307379.35726852634 5039771.358651326)
574	586.48	LINESTRING(305037.3172307001 5045385.935273845, 304977.03222797427 5045307.630243419)
575	585.53	LINESTRING(309018.1609513089 5049892.852211496, 309005.33962384186 5049794.817102592)
576	583.1899999999999	LINESTRING(306791.3394913413 5041532.482776008, 306784.02350822574 5041630.186907077)
577	581.8299999999999	LINESTRING(308543.1457557031 5042281.054803404, 308445.14199985383 5042264.076820459)
578	580.1600000000001	LINESTRING(309451.2660781729 5042659.424633165, 309548.1241309883 5042680.598253146)
579	579.08	LINESTRING(307415.14208384766 5039381.2282680115, 307413.37890886836 5039480.168726083)
580	579.08	LINESTRING(307416.90525882697 5039282.287809939, 307415.14208384766 5039381.2282680115)
581	577.3699999999999	LINESTRING(306892.8974377124 5046190.594340107, 306858.7277344834 5046282.574131983)
582	574.65	LINESTRING(302333.63185457734 5043006.965669407, 302401.4737920838 5043079.6404008595)
583	571.8400000000001	LINESTRING(300679.43654254003 5041099.370304687, 300613.76894194196 5041024.392380461)
584	570.6799999999998	LINESTRING(308522.5646770002 5048682.469114598, 308509.3672545639 5048584.365004884)
585	568.3899999999999	LINESTRING(308315.80452850304 5048830.587892608, 308299.9089057764 5048733.054708857)
586	568.1599999999999	LINESTRING(308724.9703829123 5048412.229229445, 308724.94752547756 5048313.978634883)
587	567.6199999999999	LINESTRING(305543.7315929704 5044820.321321324, 305599.00267639477 5044902.650246713)
588	566.84	LINESTRING(308437.6168992581 5049431.956010313, 308369.010680531 5049359.948070232)
589	563.86	LINESTRING(299887.8941960843 5040291.965375427, 299803.3978776628 5040244.389801498)
590	561.0100000000001	LINESTRING(308738.32049910363 5050292.840724695, 308753.5890145356 5050390.455316583)
591	559.9799999999999	LINESTRING(307200.92420817283 5041833.954180632, 307214.3918910232 5041736.676579324)
592	557.7199999999999	LINESTRING(308740.45056378376 5051408.16211673, 308720.64934299653 5051311.723215031)
593	556.81	LINESTRING(306271.4982620824 5042261.334179263, 306174.0542505086 5042243.9486462)
594	555.1	LINESTRING(307409.1822303084 5043305.189427271, 307427.0583407068 5043402.085597063)
595	552.8100000000002	LINESTRING(308238.85110864847 5044239.149730934, 308251.4558182715 5044337.223917062)
596	552.8	LINESTRING(308622.165608837 5048254.126848394, 308623.128275918 5048155.821909946)
597	550.9499999999999	LINESTRING(305288.5642060763 5042069.690823736, 305191.57217728335 5042049.795943412)
598	550.37	LINESTRING(300932.7693957065 5041702.242529682, 301004.6360385151 5041770.779242848)
599	550.0599999999998	LINESTRING(304149.0850912447 5044289.545636451, 304092.040752532 5044209.130533288)
600	548.5600000000001	LINESTRING(308276.2810597266 5042387.908504494, 308177.73450061225 5042372.660766133)
601	547.72	LINESTRING(307409.13299678685 5042215.236960341, 307508.6338435774 5042218.57923816)
602	546.94	LINESTRING(307311.2893330421 5040501.707539402, 307309.1744224449 5040402.887257993)
603	546.94	LINESTRING(307313.4042436393 5040600.527820811, 307311.2893330421 5040501.707539402)
604	546.9399999999999	LINESTRING(307296.48495886195 5039809.965569541, 307294.3700482648 5039711.145288131)
605	546.9399999999999	LINESTRING(307290.63021119573 5039619.608957389, 307288.5153005985 5039520.788675981)
606	546.9399999999999	LINESTRING(307287.29984930553 5039444.205860212, 307285.1849387085 5039345.385578803)
607	546.9399999999999	LINESTRING(307307.0595118478 5040304.0669765845, 307304.94460125064 5040205.246695176)
608	546.9399999999999	LINESTRING(307309.174422445 5040402.887257994, 307307.0595118478 5040304.0669765845)
609	543.1300000000001	LINESTRING(307455.6911908291 5042795.59014868, 307552.8157513581 5042814.019084655)
610	542.39	LINESTRING(308122.21469250147 5045264.934875595, 308120.4813214411 5045363.515237305)
611	541.6600000000001	LINESTRING(306690.3816090617 5042056.2076394735, 306680.7826065277 5041957.710596617)
612	541.59	LINESTRING(307555.83835094515 5048489.288180767, 307625.33578833006 5048559.710377692)
613	540.61	LINESTRING(306758.57855185034 5046369.404985165, 306753.67888979655 5046270.812724262)
614	539.86	LINESTRING(304861.39518456126 5041594.8642222965, 304763.57587918255 5041576.6280511)
615	539.58	LINESTRING(306517.961634552 5041905.312331766, 306423.5070086066 5041880.004100519)
616	539.4499999999999	LINESTRING(308774.4969441921 5042432.704855733, 308873.3389790246 5042441.753775651)
617	539.0199999999999	LINESTRING(305618.44543399836 5045641.537639951, 305552.17645195156 5045568.793643852)
618	538.7799999999999	LINESTRING(307085.76031115995 5046214.311260987, 307099.9677208161 5046312.082725359)
619	538.6299999999999	LINESTRING(308663.1665577986 5048522.190082946, 308663.4783138286 5048424.025100605)
620	537.09	LINESTRING(307163.32722330774 5042623.964383491, 307262.6653430366 5042626.399053414)
621	531.2700000000001	LINESTRING(308063.1600055548 5049243.3534539305, 308130.44200086733 5049316.2650192585)
622	529.86	LINESTRING(306626.2032485579 5043463.069561907, 306547.1761517384 5043522.182139961)
623	528.82	LINESTRING(308742.6929700087 5049584.188078226, 308756.7991346815 5049681.36379137)
624	528.3100000000001	LINESTRING(308811.6686387177 5050183.202640199, 308790.9515972181 5050086.901184186)
625	527.66	LINESTRING(307498.51411918254 5041955.636106561, 307400.5082566079 5041937.458059914)
626	527.4599999999999	LINESTRING(307014.97625627153 5041757.959454569, 306916.7706745077 5041741.142903413)
627	523.97	LINESTRING(306153.54781897285 5046582.9483197415, 306086.35218784754 5046510.017195876)
628	523.76	LINESTRING(308103.6828177666 5046426.873767778, 308090.469529655 5046328.778535619)
629	523.7499999999999	LINESTRING(308603.11411154753 5047863.123743618, 308602.4686717819 5047764.6581174815)
630	523.21	LINESTRING(301942.76429890515 5040942.301584396, 301844.01209656225 5040927.740787295)
631	522.82	LINESTRING(309354.7497012053 5042617.617538734, 309257.4029680229 5042597.340679356)
632	521.92	LINESTRING(299294.6974701858 5040269.495292851, 299198.83697030897 5040245.350132581)
633	521.6700000000001	LINESTRING(308154.8838894692 5049325.537327997, 308223.9188107354 5049396.423279106)
634	521.67	LINESTRING(304280.140398348 5044813.593903232, 304348.195624521 5044885.268052566)
635	520.38	LINESTRING(305357.5836337231 5045167.699257072, 305425.5884097803 5045238.7687772475)
636	520.0999999999999	LINESTRING(299802.7010906502 5040081.428079431, 299875.7363322391 5040147.679510363)
637	519.3499999999999	LINESTRING(304968.6303572222 5045128.001096334, 304901.82132062287 5045055.230609993)
638	518.15	LINESTRING(308738.85198478645 5050956.191209777, 308756.4126326685 5051053.736175092)
639	518.12	LINESTRING(306708.3435236802 5047350.0102150785, 306683.9448408784 5047444.179993326)
640	518.12	LINESTRING(306732.74220648204 5047255.840436829, 306708.3435236802 5047350.0102150785)
641	518.12	LINESTRING(306757.14088928397 5047161.670658583, 306732.74220648204 5047255.840436829)
642	517.3900000000001	LINESTRING(309364.2101735517 5050492.448737469, 309429.71276653657 5050567.009582024)
643	516.25	LINESTRING(308721.3406549517 5049768.306106182, 308791.70257269323 5049838.087652548)
644	516.21	LINESTRING(305290.78530890046 5042157.919723024, 305389.6283292671 5042166.875011762)
645	516.12	LINESTRING(306921.50944898196 5046425.089596705, 306875.54361669905 5046512.612560081)
646	516.05	LINESTRING(307095.2850130301 5043679.1688565705, 307119.39925009944 5043774.854729855)
647	513.97	LINESTRING(301100.91837542516 5040778.164143609, 301002.3260463588 5040762.545455858)
648	512.8499999999999	LINESTRING(304228.6606080111 5044522.290718599, 304163.7259556314 5044447.34817471)
649	512.39	LINESTRING(302016.22466505284 5042803.3781025745, 302083.43161108275 5042876.739439038)
650	511.91	LINESTRING(308879.7412956331 5048757.853039616, 308890.19733736373 5048856.177608124)
651	511.21000000000004	LINESTRING(301400.33940977417 5041849.865646875, 301335.29425526626 5041774.3460772475)
652	510.28999999999996	LINESTRING(299842.3153429564 5040118.657044485, 299770.0220729085 5040050.55141407)
653	508.68000000000006	LINESTRING(307670.50433537003 5045871.055721857, 307680.16700189904 5045773.248067518)
654	508.32000000000005	LINESTRING(304685.2536073956 5041476.130116618, 304587.0987057319 5041459.333917981)
655	507.7899999999999	LINESTRING(300093.2727755267 5040415.931232659, 300021.2466218835 5040348.3559506675)
656	507.59000000000003	LINESTRING(307134.31325868407 5045838.959985478, 307097.1548142896 5045929.786544261)
657	506.92	LINESTRING(307281.61430131306 5042115.921096854, 307280.6632867861 5042214.622291116)
658	506.04999999999995	LINESTRING(307276.1135326299 5039712.704370312, 307272.071508153 5039613.771694222)
659	502.98	LINESTRING(306838.3605569197 5043098.959034366, 306821.9745538365 5043002.017453657)
660	502.59000000000003	LINESTRING(306938.34109145333 5042705.599690655, 306919.54269570316 5042608.552202126)
661	502.52	LINESTRING(308612.2936706004 5049686.66242376, 308544.45127171266 5049613.843323902)
662	502.11	LINESTRING(299582.634605431 5039846.375418445, 299655.15811895777 5039913.254259726)
663	502.0799999999999	LINESTRING(307322.81754595303 5039342.489692821, 307320.2810372778 5039243.771788235)
664	502.0799999999999	LINESTRING(307320.2810372778 5039243.771788235, 307317.7445286024 5039145.0538836485)
665	502.0799999999999	LINESTRING(307317.7445286024 5039145.0538836485, 307315.2080199271 5039046.335979063)
666	501.9099999999999	LINESTRING(308972.0059639935 5053469.248835714, 308951.99963540694 5053372.963754515)
667	501.63	LINESTRING(301876.7276692873 5042664.114452976, 301943.83794908173 5042737.536422561)
