,Unnamed: 0,ipere,feuillet,rang,ch_id,sdomi100,xdomi,ydomi,perslogi,autologi,srdomi,age,genre,permis,p_statut,p_mobil,hrede,motif,xorig,yorig,sorig100,srorig,xdest,ydest,sdest100,srdest,faclog,facper,f_menage,f_pers,f_chaine,mode,nb_bo,nb_depl,nb_lieux,ch_motif,ch_duree,ch_type_ind,ch_type_ouv,ch_type_fer,ch_type_simp,ch_type_comp,ch_mono_bo,ch_multi_bo,ch_contraint,ch_n_contraint,children,drivers,retired,walkscore,bikescore,transitscore,density,distance_meters,duration_seconds
85,85,7647,1004521,2,1.0,118,295016,5052837,2,2,4620610.03,32,1,1,1,1,1845,3,294225,5051782,118,4620617.02,295016,5052837,118,4620610.03,26.17,30.31,,,,AC,1.0,2.0,2.0,TR,675.0,0.0,,1.0,1.0,,1.0,,1.0,,0,2,0,55.0,58.0,,4226.6,1526.2,1151.2
86,86,7835,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1000,5,295575,5053495,118,4620610.04,295432,5051871,118,4620611.02,25.75,28.8,T,T,T,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,2316.7,1746.9
87,87,7836,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1045,5,295432,5051871,118,4620611.02,299951,5051037,116,4620593.01,25.75,28.8,,,,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,5469.3,4138.1
88,88,7837,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1300,5,299951,5051037,116,4620593.01,303978,5057111,113,4620585.02,25.75,28.8,,,,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,8822.3,6500.2
89,89,7838,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1430,5,303978,5057111,113,4620585.02,301525,5050279,112,4620191.0,25.75,28.8,,,,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,7847.6,5926.5
90,90,7839,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1600,5,301525,5050279,112,4620191.0,296201,5051046,117,4620605.04,25.75,28.8,,,,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,6649.5,4936.3
91,91,7840,1004672,1,1.0,118,295575,5053495,2,2,4620610.04,53,1,1,1,1,1720,3,296201,5051046,117,4620605.04,295575,5053495,118,4620610.04,25.75,28.8,,,,AC,1.0,6.0,6.0,MA,440.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,3389.6,2565.5
92,92,7841,1004672,2,1.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1000,5,295575,5053495,118,4620610.04,295432,5051871,118,4620611.02,25.75,22.88,,T,T,AP,1.0,5.0,5.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,47.0,57.0,,18819.7,2316.7,1746.9
93,93,7842,1004672,2,1.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1045,5,295432,5051871,118,4620611.02,299951,5051037,116,4620593.01,25.75,22.88,,,,AP,1.0,5.0,5.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,47.0,57.0,,18819.7,5469.3,4138.1
94,94,7843,1004672,2,1.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1300,1,299951,5051037,116,4620593.01,303978,5057111,113,4620585.02,25.75,22.88,,,,AP,1.0,5.0,5.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,47.0,57.0,,18819.7,8822.3,6500.2
95,95,7844,1004672,2,1.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1430,5,303978,5057111,113,4620585.02,296201,5051046,117,4620605.04,25.75,22.88,,,,AP,1.0,5.0,5.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,47.0,57.0,,18819.7,11501.1,8538.1
96,96,7845,1004672,2,1.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1720,3,296201,5051046,117,4620605.04,295575,5053495,118,4620610.04,25.75,22.88,,,,AP,1.0,5.0,5.0,TR,440.0,0.0,,1.0,,1.0,1.0,,1.0,,0,2,0,47.0,57.0,,18819.7,3389.6,2565.5
97,97,7846,1004672,2,2.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,1800,4,295575,5053495,118,4620610.04,296792,5055078,114,4620290.09,25.75,22.88,,,T,AC,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,2436.0,1890.0
98,98,7847,1004672,2,2.0,118,295575,5053495,2,2,4620610.04,42,2,1,1,1,2000,3,296792,5055078,114,4620290.09,295575,5053495,118,4620610.04,25.75,22.88,,,,AC,1.0,2.0,2.0,LS,120.0,0.0,,1.0,1.0,,1.0,,,1.0,0,2,0,47.0,57.0,,18819.7,2436.0,1890.0
99,99,7873,1004704,1,1.0,118,295178,5050880,3,2,4620611.01,24,2,1,1,1,900,6,295178,5050880,118,4620611.01,304584,5054439,115,4620570.0,36.26,39.65,T,T,T,AC,1.0,2.0,2.0,AT,180.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,1,61.0,54.0,,3022.7,12862.1,9731.3
100,100,7874,1004704,1,1.0,118,295178,5050880,3,2,4620611.01,24,2,1,1,1,1200,3,304584,5054439,115,4620570.0,295178,5050880,118,4620611.01,36.26,39.65,,,,AC,1.0,2.0,2.0,AT,180.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,1,61.0,54.0,,3022.7,12862.1,9731.3
101,101,7875,1004704,1,2.0,118,295178,5050880,3,2,4620611.01,24,2,1,1,1,1400,5,295178,5050880,118,4620611.01,296179,5051168,117,4620605.04,36.26,39.65,,,T,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,1,61.0,54.0,,3022.7,1539.9,1138.8
102,102,7876,1004704,1,2.0,118,295178,5050880,3,2,4620611.01,24,2,1,1,1,1445,3,296179,5051168,117,4620605.04,295178,5050880,118,4620611.01,36.26,39.65,,,,AC,1.0,2.0,2.0,MA,45.0,0.0,,1.0,1.0,,1.0,,,1.0,0,3,1,61.0,54.0,,3022.7,1539.9,1138.8
103,103,7877,1004704,2,1.0,118,295178,5050880,3,2,4620611.01,22,2,1,1,1,700,1,295178,5050880,118,4620611.01,299145,5049244,117,4620600.02,36.26,39.65,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,1,61.0,54.0,,3022.7,5432.2,4206.7
104,104,7878,1004704,2,1.0,118,295178,5050880,3,2,4620611.01,22,2,1,1,1,1600,3,299145,5049244,117,4620600.02,295178,5050880,118,4620611.01,36.26,39.65,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,3,1,61.0,54.0,,3022.7,5432.2,4206.7
105,105,7879,1004704,3,,118,295178,5050880,3,2,4620611.01,48,1,1,4,2,0,7,0,0,0,,0,0,0,,36.26,36.76,,T,,,,,,,,,,,,,,,,,0,3,1,61.0,54.0,,3022.7,0.0,0.0
106,106,8039,1004786,1,1.0,118,296207,5052451,3,1,4620610.01,49,1,2,1,1,530,1,296207,5052451,118,4620610.01,298683,5044796,110,4620179.0,29.44,29.84,T,T,T,TC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,59.0,54.0,,17013.7,10463.5,8023.7
107,107,8040,1004786,1,1.0,118,296207,5052451,3,1,4620610.01,49,1,2,1,1,1500,3,298683,5044796,110,4620179.0,296207,5052451,118,4620610.01,29.44,29.84,,,,TC,1.0,2.0,2.0,TR,570.0,0.0,,1.0,1.0,,1.0,,1.0,,1,1,0,59.0,54.0,,17013.7,10463.5,8023.7
108,108,8041,1004786,2,1.0,118,296207,5052451,3,1,4620610.01,49,2,1,1,1,800,6,296207,5052451,118,4620610.01,278837,5039219,132,4620521.05,29.44,33.25,,T,T,AC,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,59.0,54.0,,17013.7,25051.6,19450.7
109,109,8042,1004786,2,1.0,118,296207,5052451,3,1,4620610.01,49,2,1,1,1,915,1,278837,5039219,132,4620521.05,285168,5035374,130,4620433.0,29.44,33.25,,,,AC,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,59.0,54.0,,17013.7,11528.8,8549.2
110,110,8043,1004786,2,1.0,118,296207,5052451,3,1,4620610.01,49,2,1,1,1,2000,3,285168,5035374,130,4620433.0,296207,5052451,118,4620610.01,29.44,33.25,,,,AC,1.0,3.0,3.0,TR,720.0,0.0,,1.0,,1.0,1.0,,1.0,,1,1,0,59.0,54.0,,17013.7,23726.1,18015.3
111,111,8044,1004786,3,1.0,118,296207,5052451,3,1,4620610.01,9,2,5,3,1,800,4,296207,5052451,118,4620610.01,278837,5039219,132,4620521.05,29.44,31.41,,T,T,AP,1.0,2.0,2.0,LS,720.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,59.0,54.0,,17013.7,25051.6,19450.7
112,112,8045,1004786,3,1.0,118,296207,5052451,3,1,4620610.01,9,2,5,3,1,2000,3,278837,5039219,132,4620521.05,296207,5052451,118,4620610.01,29.44,31.41,,,,AP,1.0,2.0,2.0,LS,720.0,0.0,,1.0,1.0,,1.0,,,1.0,1,1,0,59.0,54.0,,17013.7,25051.6,19450.7
113,113,8066,1004808,1,1.0,118,294534,5052752,1,1,4620617.01,62,1,1,1,1,400,1,294534,5052752,118,4620617.01,294905,5035528,104,4620094.01,20.67,19.97,T,T,T,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,38.0,68.0,,3980.4,21645.5,17002.0
114,114,8067,1004808,1,1.0,118,294534,5052752,1,1,4620617.01,62,1,1,1,1,1530,3,294905,5035528,104,4620094.01,294534,5052752,118,4620617.01,20.67,19.97,,,,AC,1.0,2.0,2.0,TR,690.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,38.0,68.0,,3980.4,21640.9,17002.0
115,115,8372,1004967,1,1.0,118,293865,5050858,1,1,4620616.0,72,2,2,4,1,1230,5,293865,5050858,118,4620616.0,299319,5050613,117,4620600.01,29.31,29.36,T,T,T,TA,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,56.0,67.0,,23720.9,7127.5,5362.6
116,116,8373,1004967,1,1.0,118,293865,5050858,1,1,4620616.0,72,2,2,4,1,1400,3,299319,5050613,117,4620600.01,293865,5050858,118,4620616.0,29.31,29.36,,,,TA,1.0,2.0,2.0,MA,90.0,0.0,,1.0,1.0,,1.0,,,1.0,0,0,1,56.0,67.0,,23720.9,7127.5,5362.6
117,117,8778,1005234,1,,118,292931,5049497,1,0,4620619.0,87,2,2,4,2,0,7,0,0,0,,0,0,0,,24.78,24.82,T,T,,,,,,,,,,,,,,,,,0,0,1,49.0,78.0,,41953.1,0.0,0.0
118,118,8794,1005241,1,1.0,118,294665,5050632,1,1,4620616.0,63,2,1,4,1,1600,5,294665,5050632,118,4620616.0,294378,5049887,118,4620612.0,22.24,21.33,T,T,T,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,64.0,53.0,,9680.0,1110.8,816.0
119,119,8795,1005241,1,1.0,118,294665,5050632,1,1,4620616.0,63,2,1,4,1,1700,3,294378,5049887,118,4620612.0,294665,5050632,118,4620616.0,22.24,21.33,,,,AC,1.0,2.0,2.0,MA,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,64.0,53.0,,9680.0,1110.8,816.0
120,120,8951,1005360,1,1.0,118,293933,5050706,2,1,4620616.0,37,1,2,3,1,645,2,293933,5050706,118,4620616.0,295470,5039814,105,4620126.0,26.17,27.43,T,T,T,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,60.0,63.0,,18764.0,14358.2,11231.2
121,121,8952,1005360,1,1.0,118,293933,5050706,2,1,4620616.0,37,1,2,3,1,1130,3,295470,5039814,105,4620126.0,293933,5050706,118,4620616.0,26.17,27.43,,,,TC,1.0,2.0,2.0,ET,285.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,60.0,63.0,,18764.0,14358.2,11231.2
122,122,8953,1005360,2,1.0,118,293933,5050706,2,1,4620616.0,40,2,1,1,1,800,1,293933,5050706,118,4620616.0,292221,5042977,119,4620410.03,26.17,23.26,,T,T,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,60.0,63.0,,18764.0,9485.3,7582.4
123,123,8954,1005360,2,1.0,118,293933,5050706,2,1,4620616.0,40,2,1,1,1,1700,3,292221,5042977,119,4620410.03,293933,5050706,118,4620616.0,26.17,23.26,,,,AC,1.0,2.0,2.0,TR,540.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,0,60.0,63.0,,18764.0,9485.3,7582.4
124,124,9142,1005499,1,1.0,118,293071,5050106,1,0,4620619.0,78,2,2,4,1,1045,4,293071,5050106,118,4620619.0,292997,5049857,118,4620619.0,22.12,22.16,T,T,T,MARCHE,1.0,5.0,5.0,LS,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,43.0,74.0,,12352.9,259.8,190.9
125,125,9143,1005499,1,1.0,118,293071,5050106,1,0,4620619.0,78,2,2,4,1,1130,5,292997,5049857,118,4620619.0,294474,5049573,118,4620613.0,22.12,22.16,,,,TC,1.0,5.0,5.0,LS,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,43.0,74.0,,12352.9,2129.1,1579.1
126,126,9144,1005499,1,1.0,118,293071,5050106,1,0,4620619.0,78,2,2,4,1,1210,4,294474,5049573,118,4620613.0,294465,5049618,118,4620612.0,22.12,22.16,,,,MARCHE,1.0,5.0,5.0,LS,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,43.0,74.0,,12352.9,62.8,76.2
127,127,9145,1005499,1,1.0,118,293071,5050106,1,0,4620619.0,78,2,2,4,1,1330,5,294465,5049618,118,4620612.0,294513,5049521,118,4620613.0,22.12,22.16,,,,MARCHE,1.0,5.0,5.0,LS,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,43.0,74.0,,12352.9,122.1,104.7
128,128,9146,1005499,1,1.0,118,293071,5050106,1,0,4620619.0,78,2,2,4,1,1340,3,294513,5049521,118,4620613.0,293071,5050106,118,4620619.0,22.12,22.16,,,,TC,1.0,5.0,5.0,LS,175.0,0.0,,1.0,,1.0,1.0,,,1.0,0,0,1,43.0,74.0,,12352.9,2119.0,1571.6
129,129,9405,1005652,1,1.0,118,295911,5052293,3,1,4620610.01,54,1,2,7,1,1330,6,295911,5052293,118,4620610.01,295442,5054304,118,4620610.07,23.96,26.8,T,T,T,TC,1.0,2.0,2.0,RC,60.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,76.0,55.0,,941.7,2659.7,1953.9
130,130,9406,1005652,1,1.0,118,295911,5052293,3,1,4620610.01,54,1,2,7,1,1430,3,295442,5054304,118,4620610.07,295911,5052293,118,4620610.01,23.96,26.8,,,,TC,1.0,2.0,2.0,RC,60.0,0.0,,1.0,1.0,,1.0,,1.0,,0,1,1,76.0,55.0,,941.7,2659.7,1953.9
131,131,9407,1005652,2,,118,295911,5052293,3,1,4620610.01,24,1,1,1,2,0,7,0,0,0,,0,0,0,,23.96,32.64,,T,,,,,,,,,,,,,,,,,0,1,1,76.0,55.0,,941.7,0.0,0.0
132,132,9408,1005652,3,1.0,118,295911,5052293,3,1,4620610.01,87,2,2,4,1,1330,6,295911,5052293,118,4620610.01,295442,5054304,118,4620610.07,23.96,24.0,,T,T,TC,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,76.0,55.0,,941.7,2659.7,1953.9
133,133,9409,1005652,3,1.0,118,295911,5052293,3,1,4620610.01,87,2,2,4,1,1430,3,295442,5054304,118,4620610.07,295911,5052293,118,4620610.01,23.96,24.0,,,,TC,1.0,2.0,2.0,AT,60.0,0.0,,1.0,1.0,,1.0,,,1.0,0,1,1,76.0,55.0,,941.7,2659.7,1953.9
134,134,9523,1005726,1,,118,295305,5051878,1,0,4620617.01,59,1,1,4,2,0,7,0,0,0,,0,0,0,,20.67,21.18,T,T,,,,,,,,,,,,,,,,,0,1,1,78.0,62.0,,22567.9,0.0,0.0
135,135,9688,1005828,1,1.0,118,294044,5048885,6,2,4620613.0,37,2,1,1,1,800,6,294044,5048885,118,4620613.0,294160,5049209,118,4620613.0,23.33,27.81,T,T,T,AC,1.0,3.0,3.0,TR,560.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,459.6,337.7
136,136,9689,1005828,1,1.0,118,294044,5048885,6,2,4620613.0,37,2,1,1,1,805,1,294160,5049209,118,4620613.0,294459,5049603,118,4620613.0,23.33,27.81,,,,AC,1.0,3.0,3.0,TR,560.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,630.2,478.0
137,137,9690,1005828,1,1.0,118,294044,5048885,6,2,4620613.0,37,2,1,1,1,1720,3,294459,5049603,118,4620613.0,294044,5048885,118,4620613.0,23.33,27.81,,,,AC,1.0,3.0,3.0,TR,560.0,0.0,,1.0,,1.0,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,1051.3,787.4
138,138,9691,1005828,1,2.0,118,294044,5048885,6,2,4620613.0,37,2,1,1,1,2000,4,294044,5048885,118,4620613.0,294415,5050074,118,4620612.0,23.33,27.81,,,T,AC,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
139,139,9692,1005828,1,2.0,118,294044,5048885,6,2,4620613.0,37,2,1,1,1,2400,3,294415,5050074,118,4620612.0,294044,5048885,118,4620613.0,23.33,27.81,,,,AC,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
140,140,9693,1005828,2,1.0,118,294044,5048885,6,2,4620613.0,45,1,1,1,1,1000,1,294044,5048885,118,4620613.0,294664,5049329,118,4620613.0,23.33,23.65,,T,T,AC,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,993.6,744.9
141,141,9694,1005828,2,1.0,118,294044,5048885,6,2,4620613.0,45,1,1,1,1,1600,3,294664,5049329,118,4620613.0,294044,5048885,118,4620613.0,23.33,23.65,,,,AC,1.0,2.0,2.0,TR,360.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,993.6,744.9
142,142,9695,1005828,2,2.0,118,294044,5048885,6,2,4620613.0,45,1,1,1,1,2000,4,294044,5048885,118,4620613.0,294415,5050074,118,4620612.0,23.33,23.65,,,T,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
143,143,9696,1005828,2,2.0,118,294044,5048885,6,2,4620613.0,45,1,1,1,1,2400,3,294415,5050074,118,4620612.0,294044,5048885,118,4620613.0,23.33,23.65,,,,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
144,144,9697,1005828,3,1.0,118,294044,5048885,6,2,4620613.0,18,2,2,3,1,700,2,294044,5048885,118,4620613.0,293702,5045832,108,4620264.01,23.33,28.11,,T,T,TC,1.0,2.0,2.0,ET,660.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,3756.2,2868.1
145,145,9698,1005828,3,1.0,118,294044,5048885,6,2,4620613.0,18,2,2,3,1,1800,3,293702,5045832,108,4620264.01,294044,5048885,118,4620613.0,23.33,28.11,,,,TC,1.0,2.0,2.0,ET,660.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,3756.2,2868.1
146,146,9699,1005828,3,2.0,118,294044,5048885,6,2,4620613.0,18,2,2,3,1,1900,4,294044,5048885,118,4620613.0,292440,5047830,108,4620277.0,23.33,28.11,,,T,TC,0.0,1.0,2.0,IND,0.0,0.0,1.0,,,,,,,,3,2,0,60.0,62.0,,5501.0,2456.3,1886.4
147,147,9700,1005828,4,1.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,630,2,294044,5048885,118,4620613.0,293079,5047276,108,4620272.0,23.33,30.4,,T,T,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,2359.6,1839.8
148,148,9701,1005828,4,1.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1600,3,293079,5047276,108,4620272.0,294044,5048885,118,4620613.0,23.33,30.4,,,,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,2359.6,1841.8
149,149,9702,1005828,4,2.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1630,4,294044,5048885,118,4620613.0,294180,5045873,108,4620264.02,23.33,30.4,,,T,TC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,3984.2,3063.3
150,150,9703,1005828,4,2.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1930,3,294180,5045873,108,4620264.02,294044,5048885,118,4620613.0,23.33,30.4,,,,TC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,3984.2,3063.3
151,151,9704,1005828,4,3.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,2000,4,294044,5048885,118,4620613.0,294415,5050074,118,4620612.0,23.33,30.4,,,T,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
152,152,9705,1005828,4,3.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,2400,3,294415,5050074,118,4620612.0,294044,5048885,118,4620613.0,23.33,30.4,,,,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
153,153,9706,1005828,5,1.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,630,2,294044,5048885,118,4620613.0,293079,5047276,108,4620272.0,23.33,30.4,,T,T,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,2359.6,1839.8
154,154,9707,1005828,5,1.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1600,3,293079,5047276,108,4620272.0,294044,5048885,118,4620613.0,23.33,30.4,,,,TC,1.0,2.0,2.0,ET,570.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,2359.6,1841.8
155,155,9708,1005828,5,2.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1630,4,294044,5048885,118,4620613.0,294180,5045873,108,4620264.02,23.33,30.4,,,T,TC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,3984.2,3063.3
156,156,9709,1005828,5,2.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,1930,3,294180,5045873,108,4620264.02,294044,5048885,118,4620613.0,23.33,30.4,,,,TC,1.0,2.0,2.0,LS,180.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,3984.2,3063.3
157,157,9710,1005828,5,3.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,2000,4,294044,5048885,118,4620613.0,294415,5050074,118,4620612.0,23.33,30.4,,,T,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
158,158,9711,1005828,5,3.0,118,294044,5048885,6,2,4620613.0,15,1,5,3,1,2400,3,294415,5050074,118,4620612.0,294044,5048885,118,4620613.0,23.33,30.4,,,,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
159,159,9712,1005828,6,1.0,118,294044,5048885,6,2,4620613.0,7,2,5,3,1,800,2,294044,5048885,118,4620613.0,294160,5049209,118,4620613.0,23.33,24.89,,T,T,AP,1.0,2.0,2.0,ET,430.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,459.6,337.7
160,160,9713,1005828,6,1.0,118,294044,5048885,6,2,4620613.0,7,2,5,3,1,1510,3,294160,5049209,118,4620613.0,294044,5048885,118,4620613.0,23.33,24.89,,,,AP,1.0,2.0,2.0,ET,430.0,0.0,,1.0,1.0,,1.0,,1.0,,3,2,0,60.0,62.0,,5501.0,459.6,337.7
161,161,9714,1005828,6,2.0,118,294044,5048885,6,2,4620613.0,7,2,5,3,1,2000,4,294044,5048885,118,4620613.0,294415,5050074,118,4620612.0,23.33,24.89,,,T,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
162,162,9715,1005828,6,2.0,118,294044,5048885,6,2,4620613.0,7,2,5,3,1,2400,3,294415,5050074,118,4620612.0,294044,5048885,118,4620613.0,23.33,24.89,,,,AP,1.0,2.0,2.0,LS,240.0,0.0,,1.0,1.0,,1.0,,,1.0,3,2,0,60.0,62.0,,5501.0,1655.1,1258.9
163,163,9870,1005892,1,,118,294409,5050333,2,1,4620612.0,65,1,1,4,2,0,7,0,0,0,,0,0,0,,19.2,17.07,T,T,,,,,,,,,,,,,,,,,0,1,2,62.0,53.0,,10122.4,0.0,0.0
164,164,9871,1005892,2,,118,294409,5050333,2,1,4620612.0,65,2,2,4,2,0,7,0,0,0,,0,0,0,,19.2,15.95,,T,,,,,,,,,,,,,,,,,0,1,2,62.0,53.0,,10122.4,0.0,0.0
165,165,10492,1006254,1,1.0,118,295456,5053509,2,1,4620610.04,65,1,1,4,1,810,4,295456,5053509,118,4620610.04,294917,5051631,118,4620611.02,14.6,12.98,T,T,T,AC,1.0,3.0,3.0,LS,215.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,48.0,58.0,,10721.3,2771.9,2081.1
166,166,10493,1006254,1,1.0,118,295456,5053509,2,1,4620610.04,65,1,1,4,1,1030,5,294917,5051631,118,4620611.02,295289,5053754,118,4620610.07,14.6,12.98,,,,AC,1.0,3.0,3.0,LS,215.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,48.0,58.0,,10721.3,2548.7,1962.5
167,167,10494,1006254,1,1.0,118,295456,5053509,2,1,4620610.04,65,1,1,4,1,1145,3,295289,5053754,118,4620610.07,295456,5053509,118,4620610.04,14.6,12.98,,,,AC,1.0,3.0,3.0,LS,215.0,0.0,,1.0,,1.0,1.0,,,1.0,0,2,2,48.0,58.0,,10721.3,299.8,250.3
